代碼,學校名稱,地址,電話,座標地址
211X62,臺南市私立仁和幼兒園,[701]臺南市東區崇信里15鄰崇學路230巷52號,(06)2684079,臺南市東區崇學路230巷52號
211X66,臺南市私立劍橋幼兒園,[709]臺南市安南區溪心里2鄰海佃路二段631號,(06)2467861,臺南市安南區海佃路二段631號
211X67,臺南市私立格林幼兒園,[708]臺南市安平區怡平里25鄰永華路二段480號,(06)2983639,臺南市安平區永華路二段480號
211X68,國立成功大學附設臺南市私立員工子女幼兒園,[701]臺南市東區大學里20鄰大學路1之3號,(06)2757575#61991,臺南市東區大學路1之3號
211X71,臺南市私立至德幼兒園,[709]臺南市安南區理想里1鄰同安路70號,(06)2563348,臺南市安南區同安路70號
211X73,臺南市私立耶魯幼兒園,[701]臺南市東區自強里28鄰中華東路二段185巷14號,(06)2699630,臺南市東區中華東路二段185巷14號
211X76,臺南市私立安佳幼兒園,[702]臺南市南區佛壇里14鄰灣裡路582號,(06)2964955,臺南市南區灣裡路582號
211X78,臺南市私立傑尼爾至善幼兒園,[701]臺南市東區崇學里8鄰崇明十二街19號,(06)2897540,臺南市東區崇明十二街19號
211X79,臺南市私立芝?階幼兒園,[709]臺南市安南區海東里17鄰同安路345號,(06)2454850,臺南市安南區同安路345號
211X80,臺南市私立上華幼兒園,[709]臺南市安南區安慶里5鄰頂安街377巷1號,(06)2465274,臺南市安南區頂安街377巷1號
211X81,臺南市私立皇佳幼兒園,[704]臺南市北區文元里28鄰文成路761號,(06)2591111,臺南市北區文成路761號
211X83,臺南市私立輔大幼兒園,[701]臺南市東區崇成里12鄰崇明十五街16號,(06)2894186,臺南市東區崇明十五街16號
211X84,臺南市私立新生幼兒園,[701]臺南市東區忠孝里10鄰榮譽街192號,(06)2678254,臺南市東區榮譽街192號
211X85,臺南市私立佳恩幼兒園,[700]臺南市中西區大涼里12鄰金城街25號,(06)2952628,臺南市中西區金城街25號
211X86,臺南市私立柏欣幼兒園,[704]臺南市北區文成里16鄰文賢路242巷41號,(06)3584023,臺南市北區文賢路242巷41號
211X87,臺南市私立禾群幼兒園,[709]臺南市安南區塭南里25鄰安昌街174巷79弄47號,(06)3553188,臺南市安南區安昌街174巷79弄47號
211X88,臺南市私立安琪兒幼兒園,[709]臺南市安南區海東里18鄰海佃路二段321號,(06)2562054,臺南市安南區海佃路二段321號
211X90,臺南市私立文林幼兒園,[701]臺南市東區小東里15鄰光明街82號,(06)2378378,臺南市東區光明街82號
211X91,臺南市私立華德幼兒園,[709]臺南市安南區頂安里17鄰北安路三段10號,(06)2464846,臺南市安南區北安路三段10號
211X92,臺南市私立紅荳幼兒園,[702]臺南市南區明興里9鄰金華路一段116巷1號,(06)2914919,臺南市南區金華路一段116巷1號
211X95,臺南市私立長欣幼兒園,[701]臺南市東區關聖里28鄰裕平路89號,(06)3313448,臺南市東區裕平路89號
211X96,臺南市私立達文西幼兒園,[709]臺南市安南區頂安里7鄰怡安路一段384巷123號,(06)2558254,臺南市安南區怡安路一段384巷123號
211X97,臺南市私立金銀島幼兒園,[702]臺南市南區新興里2鄰西門路一段471巷26號,(06)2215678,臺南市南區西門路一段471巷26號
211X98,臺南市私立長女幼兒園,[701]臺南市東區中西里14鄰長榮路二段135號,(06)2355656,臺南市東區長榮路二段135號
211X99,臺南市私立人上人幼兒園,[701]臺南市東區東安里5鄰長榮路二段32巷8號,(06)2082888,臺南市東區長榮路二段32巷8號
211X9A,臺南市私立元喬幼兒園,[701]臺南市東區文聖里13鄰裕興街201號,(06)3318677,臺南市東區裕興街201號
211X9B,臺南市私立蒙特利幼兒園,[701]臺南市東區東光里32鄰東平路125號,(06)2745423,臺南市東區東平路125號
211X9C,臺南市私立威爾森人文藝術幼兒園,[701]臺南市東區崇文里3鄰崇德十六街17號,(06)3357718,臺南市東區崇德十六街17號
211X9G,臺南市私立維多利亞人文藝術幼兒園,[701]臺南市東區忠孝里39鄰崇明路268號,(06)2900807,臺南市東區崇明路268號
211X9H,臺南市私立妙慧幼兒園,[701]臺南市東區德光里18鄰崇德一街96、98號,(06)2682860,臺南市東區崇德一街96、98號
211X9J,臺南市私立愛兒堡幼兒園,[701]臺南市東區富強里9鄰裕農路446巷90弄16號,(06)2388006,臺南市東區裕農路446巷90弄16號
211X9K,臺南市私立荷本幼兒園,[701]臺南市東區文聖里11鄰裕平路122號,(06)3316367,臺南市東區裕平路122號
211X9O,臺南市私立新世代人文藝術幼兒園,[701]臺南市東區東光里33鄰東興路236號,(06)2370639,臺南市東區東興路236號
211X9Q,臺南市私立新園幼兒園,[701]臺南市東區中西里10鄰勝利路52巷80號,(06)2746000,臺南市東區勝利路52巷80號
211X9W,臺南市私立幼芽幼兒園,[702]臺南市南區明興里13鄰金華路一段66號,(06)2913217,臺南市南區金華路一段66號
211X9Y,臺南市私立艾的佳幼兒園,[702]臺南市南區新興里21鄰三官路211號,(06)2655333,臺南市南區三官路211號
211X9Z,臺南市私立慈心幼兒園,[701]臺南市東區大福里2鄰榮譽街27號,(06)2156779,臺南市東區榮譽街27號
211XA1,臺南市私立大成幼兒園,[702]臺南市南區府南里17鄰大成路二段177巷67號,(06)2611671,臺南市南區大成路二段177巷67號
211XA3,臺南市私立金蘋果幼兒園,[702]臺南市南區明亮里10鄰金華路一段352巷14號,(06)2633168,臺南市南區金華路一段352巷14號
211XA6,社團法人台南市基督教青年會附設臺南市私立青年會幼兒園,[700]臺南市中西區協進里1鄰民生路二段200號,(06)2267756,臺南市中西區民生路二段200號
211XA7,臺南市私立德妮湖美幼兒園,[704]臺南市北區賢北里2鄰中華北路一段53巷56號,(06)2597796,臺南市北區中華北路一段53巷56號
211XA9,臺南市私立愛普樂斯幼兒園,[704]臺南市北區文元里23鄰海安路三段833、835號,(06)3504488,臺南市北區海安路三段833、835號
211XA9-01,臺南市私立愛普樂斯幼兒園文元分班,[704]臺南市北區文元里23鄰海安路三段839號,(06)3504488,臺南市北區海安路三段839號
211XAB,臺南市私立百象園幼兒園,[704]臺南市北區成德里12鄰育德二路51巷2號,(06)2813543,臺南市北區育德二路51巷2號
211XAD,臺南市私立康德爾幼兒園,[704]臺南市北區五福里12鄰成功路252號,(06)2235155,臺南市北區成功路252號
211XAF,臺南市私立沛愛幼兒園,[704]臺南市北區成德里23鄰中華北路二段194巷20號,(06)2829147,臺南市北區中華北路二段194巷20號
211XAG,臺南市私立安得誼幼兒園,[704]臺南市北區成德里33鄰文成五街27號,(06)2522000,臺南市北區文成五街27號
211XAH,臺南市私立撒母耳幼兒園,[704]臺南市北區勝安里3鄰開元路71巷25號,(06)2097245,臺南市北區開元路71巷25號
211XAI,社團法人台南市基督教青年會附設臺南市私立公園幼兒園,[704]臺南市北區六甲里21鄰公園路591之31號,(06)2824000#51,臺南市北區公園路591之31號
211XAL,臺南市私立新大華幼兒園,[700]臺南市中西區仙草里14鄰府緯街72巷2號、4號,(06)2145176,臺南市中西區府緯街72巷2號
211XAN,臺南市私立愛因斯坦幼兒園,[709]臺南市安南區溪心里2鄰海佃路二段597號,(06)2555565,臺南市安南區海佃路二段597號
211XAR,臺南市私立樂耕幼兒園,[709]臺南市安南區海佃里28鄰郡安路六段55巷140號,(06)2506230,臺南市安南區郡安路六段55巷140號
211XAS,臺南市私立皇毅幼兒園,[709]臺南市安南區新順里3鄰安和路3段6號,(06)3552203,臺南市安南區安和路3段6號
211XAU,臺南市私立優仕堡幼兒園,[708]臺南市安平區文平里17鄰建平三街65巷26.28號,(06)2935027,臺南市安平區建平三街65巷26.28號
211XAV,臺南市私立德妮培安幼兒園,[708]臺南市安平區怡平里20鄰怡平路390號,(06)2990559,臺南市安平區怡平路390號
211XAY,臺南市私立喜兒坊幼兒園,[708]臺南市安平區億載里17鄰健康路三段750號,(06)2957000,臺南市安平區健康路三段750號
211XB0,臺南市私立魔荳幼兒園,[708]臺南市安平區平安里8鄰民權路四段315號,(06)2507906,臺南市安平區民權路四段315號
211XB1,臺南市私立示範幼兒園,[708]臺南市安平區建平里8鄰府前路二段311號,(06)2999391,臺南市安平區府前路二段311號
211XB2,臺南市私立安欣迪幼兒園,[708]臺南市安平區文平里4鄰中華西路二段1巷48號,(06)2991002,臺南市安平區中華西路二段1巷48號
211XB4,臺南市私立睿杰幼兒園,[708]臺南市安平區國平里15鄰華平路49號,(06)2972492,臺南市安平區華平路49號
211XBD,臺南市私立後甲幼兒園,[701]臺南市東區關聖里7鄰裕農路668巷47號,(06)2692204,臺南市東區裕農路668巷47號
211XBG,臺南市私立小太陽幼兒園,[701]臺南市東區泉南里32鄰林森路一段153巷58號,(06)2360869,臺南市東區林森路一段153巷58號
211XBH,臺南市私立陽光城堡幼兒園,[701]臺南市東區富強里14鄰裕農路288巷137號,(06)2356477,臺南市東區裕農路288巷137號
211XBI,財團法人台灣省台南市崇德聖堂附設臺南市私立崇德幼兒園,[701]臺南市東區崇文里27鄰崇德二十三街69號,(06)2609843,臺南市東區崇德二十三街69號
211XBK,臺南市私立德妮勁寶兒幼兒園,[701]臺南市東區崇信里21鄰中華東路三段44巷41號,(06)2686821,臺南市東區中華東路三段44巷41號
211XBL,臺南市私立智慧園幼兒園,[701]臺南市東區崇學里7鄰崇德四街37號,(06)2603922,臺南市東區崇德四街37號
211XBO,臺南市私立樂貝兒幼兒園,[701]臺南市東區裕農里11鄰東寧路518號,(06)2742111,臺南市東區東寧路518號
211XBP,臺南市私立傑尼爾富農幼兒園,[701]臺南市東區東聖里22鄰富農街二段33號,(06)2906768,臺南市東區富農街二段33號
211XBQ,臺南市私立童話世界幼兒園,[701]臺南市東區崇文里25鄰崇德廿二街65號,(06)2603477,臺南市東區崇德廿二街65號
211XBS,臺南市私立劍聲幼兒園,[701]臺南市東區忠孝里9鄰榮譽街102號,(06)2691439,臺南市東區榮譽街102號
211XBU,臺南市私立威斯康辛幼兒園,[701]臺南市東區崇德里8鄰崇善路356號,(06)2896616,臺南市東區崇善路356號
211XBV,臺南市私立瑩青幼兒園,[701]臺南市東區崇善里26鄰崇善十三街57號,(06)2605374,臺南市東區崇善十三街57號
211XBZ,臺南市私立惠群幼兒園,[702]臺南市南區大恩里7鄰國民路67號,(06)2677722,臺南市南區國民路67號
211XC1,臺南市私立迪斯奈幼兒園,[702]臺南市南區建南里21鄰中華南路二段11號,(06)2623253,臺南市南區中華南路二段11號
211XC2,臺南市私立快樂幼兒園,[702]臺南市南區金華里12鄰賢南街9號,(06)2637941,臺南市南區賢南街9號
211XC3,臺南市私立勝利幼兒園,[702]臺南市南區建南里23鄰永成路二段811號,(06)2620231,臺南市南區永成路二段811號
211XC5,臺南市私立紅蘋果幼兒園,[702]臺南市南區府南里10鄰永成路三段399號,(06)2918796,臺南市南區永成路三段399號
211XC6,臺南市私立聖兒幼兒園,[702]臺南市南區佛壇里10鄰灣裡路491號、493號、495號,(06)2622090,臺南市南區灣裡路491號
211XCA,臺南市私立長春藤幼兒園,[702]臺南市南區田寮里2鄰新興路289之2號,(06)2648377,臺南市南區新興路289之2號
211XCG,臺南市私立誠光幼兒園,[704]臺南市北區賢北里15鄰大興街585巷1號,(06)2586641,臺南市北區大興街585巷1號
211XCI,臺南市私立愛迪生資優幼兒園,[700]臺南市中西區西湖里3鄰頂美二街48巷16號,(06)3584200,臺南市中西區頂美二街48巷16號
211XCJ,臺南市私立臺南郵局成功幼兒園,[704]臺南市北區玉皇里8鄰公園路223號,(06)2288027,臺南市北區公園路223號
211XCK,臺南市私立群力幼兒園,[704]臺南市北區正風里15鄰公園路1092巷16號,(06)2521602,臺南市北區公園路1092巷16號
211XCN,臺南市私立康群幼兒園,[704]臺南市北區大港里6鄰大興街212巷12號、192巷11號,(06)2501075,臺南市北區大興街212巷12號
211XCO,臺南市私立愛麗絲幼兒園,[704]臺南市北區成德里20鄰育德一街81號,(06)2814483,臺南市北區育德一街81號
211XCV,臺南市私立紅小鹿幼兒園,[704]臺南市北區大豐里9鄰文賢路313巷49號,(06)2503435,臺南市北區文賢路313巷49號
211XCX,臺南市私立天資幼兒園,[704]臺南市北區文成里6鄰文賢一路185號,(06)2500136,臺南市北區文賢一路185號
211XcY,臺南市私立向日葵幼兒園,[704]臺南市北區大豐里1鄰武聖路6號,(06)3582623,臺南市北區武聖路6號
211XD3,臺南市私立寶寶幼兒園,[700]臺南市中西區五妃里11鄰南寧街12號,(06)2133177,臺南市中西區南寧街12號
211XD5,臺南市私立華盛頓幼兒園,[700]臺南市中西區仙草里14鄰府緯街57號,(06)2147890,臺南市中西區府緯街57號
211XD6,臺南市私立哈佛蒙特梭利幼兒園,[700]臺南市中西區進學里13鄰樹林街二段340號,(06)2137188,臺南市中西區樹林街二段340號
211XD8,臺南市私立愛丁堡幼兒園,[700]臺南市中西區五妃里4鄰南門路237巷7號,(06)2137816,臺南市中西區南門路237巷7號
211XD9,臺南市私立知多幼兒園,[700]臺南市中西區郡王里5鄰大埔街73號,(06)2148988,臺南市中西區大埔街73號
211XDE,臺南市私立和順幼兒園,[709]臺南市安南區州北里13鄰安和路五段81巷16號,(06)3556873,臺南市安南區安和路五段81巷16號
211XDF,臺南市私立慈航幼兒園,[709]臺南市安南區安順里19鄰育安三街98、100號,(06)3560577,臺南市安南區育安三街98、100號
211XDI,臺南市私立南光幼兒園,[709]臺南市安南區大安里10鄰大安街252號,(06)2450000,臺南市安南區大安街252號
211XDL,臺南市私立仁仁幼兒園,[709]臺南市安南區頂安里19鄰北安路三段398號,(06)2553161,臺南市安南區北安路三段398號
211XDN,臺南市私立意文幼兒園,[709]臺南市安南區州北里17鄰安和路六段20巷1號,(06)3554337,臺南市安南區安和路六段20巷1號
211XDO,臺南市私立安琪幼兒園,[709]臺南市安南區長安里9鄰長溪路三段436巷3號,(06)2464642,臺南市安南區長溪路三段436巷3號
211XDP,臺南市私立光暉幼兒園,[709]臺南市安南區幸福里20鄰海佃路一段95巷1號,(06)2591243,臺南市安南區海佃路一段95巷1號
211XDR,臺南市私立小孔明幼兒園,[709]臺南市安南區淵中里17鄰安中路三段231號,(06)2460030,臺南市安南區安中路三段231號
211XDS,臺南市私立娘親幼兒園,[709]臺南市安南區淵西里12鄰安中路4段240巷11號,(06)2479998,臺南市安南區安中路4段240巷11號
211XDV,臺南市私立佑佳幼兒園,[709]臺南市安南區安富里9鄰府安路五段223巷57-1號,(06)2501714,臺南市安南區府安路五段223巷57-1號
211XDW,臺南市私立朝日幼兒園,[709]臺南市安南區溪心里13鄰安中路三段153巷36號,(06)2568889,臺南市安南區安中路三段153巷36號
211XDY,臺南市私立明星園幼兒園,[708]臺南市安平區億載里13鄰永華路二段1061號,(06)2981055,臺南市安平區永華路二段1061號
211XE0,臺南市私立愛貝文幼兒園,[708]臺南市安平區建平里4鄰慶平路162號,(06)2996601,臺南市安平區慶平路162號
211XE1,臺南市私立艾蒙利幼兒園,[708]臺南市安平區文平里1鄰建平七街1號,(06)2978618,臺南市安平區建平七街1號
